"grupp" "langd"
"4381" "Gr2" 181
"4382" "Gr2" 176
"4383" "Gr2" 182
"4384" "Gr2" 175
"4385" "Gr2" 173
"4386" "Gr2" 181
"4387" "Gr2" 173
"4388" "Gr2" 176
"4389" "Gr2" 178
"4390" "Gr2" 177
"4391" "Gr2" 180
"4392" "Gr2" 176
"4393" "Gr2" 171
"4394" "Gr2" 175
"4395" "Gr2" 179
"4396" "Gr2" 174
"4397" "Gr2" 180
"4398" "Gr2" 182
"4399" "Gr2" 181
"4400" "Gr2" 183
"4401" "Gr2" 181
"4402" "Gr2" 183
"4403" "Gr2" 179
"4404" "Gr2" 179
"4405" "Gr2" 183
"4406" "Gr2" 181
"4407" "Gr2" 187
"4408" "Gr2" 173
"4409" "Gr2" 175
"4410" "Gr2" 181
"4411" "Gr2" 184
"4412" "Gr2" 176
"4413" "Gr2" 176
"4414" "Gr2" 178
"4415" "Gr2" 182
"4416" "Gr2" 175
"4417" "Gr2" 174
"4418" "Gr2" 181
"4419" "Gr2" 178
"4420" "Gr2" 174
"4421" "Gr2" 180
"4422" "Gr2" 177
"4423" "Gr2" 181
"4424" "Gr2" 172
"4425" "Gr2" 182
"4426" "Gr2" 182
"4427" "Gr2" 177
"4428" "Gr2" 184
"4429" "Gr2" 182
"4430" "Gr2" 179
"4431" "Gr2" 180
"4432" "Gr2" 183
"4433" "Gr2" 182
"4434" "Gr2" 172
"4435" "Gr2" 186
"4436" "Gr2" 184
"4437" "Gr2" 176
"4438" "Gr2" 181
"4439" "Gr2" 174
"4440" "Gr2" 178
"4441" "Gr2" 176
"4442" "Gr2" 179
"4443" "Gr2" 178
"4444" "Gr2" 179
"4445" "Gr2" 181
"4446" "Gr2" 184
"4447" "Gr2" 181
"4448" "Gr2" 184
"4449" "Gr2" 174
"4450" "Gr2" 177
"4451" "Gr2" 174
"4452" "Gr2" 176
"4453" "Gr2" 175
"4454" "Gr2" 182
"4455" "Gr2" 168
"4456" "Gr2" 177
"4457" "Gr2" 179
"4458" "Gr2" 172
"4459" "Gr2" 175
"4460" "Gr2" 175
"4461" "Gr2" 182
"4462" "Gr2" 191
"4463" "Gr2" 175
"4464" "Gr2" 175
"4465" "Gr2" 186
"4466" "Gr2" 179
"4467" "Gr2" 173
"4468" "Gr2" 175
"4469" "Gr2" 178
"4470" "Gr2" 181
"4471" "Gr2" 181
"4472" "Gr2" 175
"4473" "Gr2" 184
"4474" "Gr2" 175
"4475" "Gr2" 183
"4476" "Gr2" 174
"4477" "Gr2" 173
"4478" "Gr2" 181
"4479" "Gr2" 178
"4480" "Gr2" 179
"4481" "Gr2" 171
"4482" "Gr2" 181
"4483" "Gr2" 180
"4484" "Gr2" 183
"4485" "Gr2" 174
"4486" "Gr2" 180
"4487" "Gr2" 176
"4488" "Gr2" 176
"4489" "Gr2" 176
"4490" "Gr2" 176
"4491" "Gr2" 173
"4492" "Gr2" 179
"4493" "Gr2" 172
"4494" "Gr2" 177
"4495" "Gr2" 178
"4496" "Gr2" 178
"4497" "Gr2" 178
"4498" "Gr2" 180
"4499" "Gr2" 177
"4500" "Gr2" 181
"4501" "Gr2" 174
"4502" "Gr2" 173
"4503" "Gr2" 179
"4504" "Gr2" 176
"4505" "Gr2" 170
"4506" "Gr2" 174
"4507" "Gr2" 178
"4508" "Gr2" 182
"4509" "Gr2" 172
"4510" "Gr2" 172
"4511" "Gr2" 180
"4512" "Gr2" 179
"4513" "Gr2" 181
"4514" "Gr2" 178
"4515" "Gr2" 182
"4516" "Gr2" 175
"4517" "Gr2" 174
"4518" "Gr2" 184
"4519" "Gr2" 184
"4520" "Gr2" 180
"4521" "Gr2" 179
"4522" "Gr2" 182
"4523" "Gr2" 177
"4524" "Gr2" 177
"4525" "Gr2" 182
"4526" "Gr2" 177
"4527" "Gr2" 179
"4528" "Gr2" 178
"4529" "Gr2" 168
"4530" "Gr2" 175
"4531" "Gr2" 171
"4532" "Gr2" 180
"4533" "Gr2" 185
"4534" "Gr2" 171
"4535" "Gr2" 180
"4536" "Gr2" 181
"4537" "Gr2" 175
"4538" "Gr2" 174
"4539" "Gr2" 173
"4540" "Gr2" 179
"4541" "Gr2" 178
"4542" "Gr2" 177
"4543" "Gr2" 180
"4544" "Gr2" 177
"4545" "Gr2" 184
"4546" "Gr2" 180
"4547" "Gr2" 179
"4548" "Gr2" 177
"4549" "Gr2" 178
"4550" "Gr2" 184
"4551" "Gr2" 183
"4552" "Gr2" 177
"4553" "Gr2" 175
"4554" "Gr2" 174
"4555" "Gr2" 178
"4556" "Gr2" 182
"4557" "Gr2" 176
"4558" "Gr2" 188
"4559" "Gr2" 180
"4560" "Gr2" 176
"4561" "Gr2" 180
"4562" "Gr2" 176
"4563" "Gr2" 180
"4564" "Gr2" 178
"4565" "Gr2" 186
"4566" "Gr2" 180
"4567" "Gr2" 172
"4568" "Gr2" 182
"4569" "Gr2" 175
"4570" "Gr2" 178
"4571" "Gr2" 183
"4572" "Gr2" 179
"4573" "Gr2" 174
"4574" "Gr2" 180
"4575" "Gr2" 179
"4576" "Gr2" 181
"4577" "Gr2" 184
"4578" "Gr2" 173
"4579" "Gr2" 181
"4580" "Gr2" 182
"4581" "Gr2" 178
"4582" "Gr2" 180
"4583" "Gr2" 179
"4584" "Gr2" 184
"4585" "Gr2" 181
"4586" "Gr2" 173
"4587" "Gr2" 179
"4588" "Gr2" 178
"4589" "Gr2" 178
"4590" "Gr2" 176
"4591" "Gr2" 171
"4592" "Gr2" 178
"4593" "Gr2" 170
"4594" "Gr2" 180
"4595" "Gr2" 173
"4596" "Gr2" 172
"4597" "Gr2" 181
"4598" "Gr2" 181
"4599" "Gr2" 180
"4600" "Gr2" 179
"4601" "Gr2" 177
"4602" "Gr2" 179
"4603" "Gr2" 179
"4604" "Gr2" 171
"4605" "Gr2" 177
"4606" "Gr2" 179
"4607" "Gr2" 175
"4608" "Gr2" 166
"4609" "Gr2" 176
"4610" "Gr2" 177
"4611" "Gr2" 178
"4612" "Gr2" 181
"4613" "Gr2" 179
"4614" "Gr2" 179
"4615" "Gr2" 175
"4616" "Gr2" 184
"4617" "Gr2" 175
"4618" "Gr2" 178
"4619" "Gr2" 183
"4620" "Gr2" 177
"4621" "Gr2" 175
"4622" "Gr2" 183
"4623" "Gr2" 180
"4624" "Gr2" 181
"4625" "Gr2" 184
"4626" "Gr2" 176
"4627" "Gr2" 177
"4628" "Gr2" 178
"4629" "Gr2" 176
"4630" "Gr2" 179
"4631" "Gr2" 176
"4632" "Gr2" 187
"4633" "Gr2" 178
"4634" "Gr2" 176
"4635" "Gr2" 173
"4636" "Gr2" 172
"4637" "Gr2" 172
"4638" "Gr2" 179
"4639" "Gr2" 180
"4640" "Gr2" 180
"4641" "Gr2" 179
"4642" "Gr2" 186
"4643" "Gr2" 178
"4644" "Gr2" 179
"4645" "Gr2" 175
"4646" "Gr2" 184
"4647" "Gr2" 174
"4648" "Gr2" 181
"4649" "Gr2" 177
"4650" "Gr2" 178
"4651" "Gr2" 183
"4652" "Gr2" 174
"4653" "Gr2" 176
"4654" "Gr2" 175
"4655" "Gr2" 171
"4656" "Gr2" 175
"4657" "Gr2" 181
"4658" "Gr2" 181
"4659" "Gr2" 175
"4660" "Gr2" 177
"4661" "Gr2" 177
"4662" "Gr2" 176
"4663" "Gr2" 176
"4664" "Gr2" 184
"4665" "Gr2" 190
"4666" "Gr2" 173
"4667" "Gr2" 173
"4668" "Gr2" 178
"4669" "Gr2" 174
"4670" "Gr2" 177
"4671" "Gr2" 177
"4672" "Gr2" 177
"4673" "Gr2" 183
"4674" "Gr2" 177
"4675" "Gr2" 175
"4676" "Gr2" 181
"4677" "Gr2" 175
"4678" "Gr2" 169
"4679" "Gr2" 177
"4680" "Gr2" 180
"4681" "Gr2" 175
"4682" "Gr2" 179
"4683" "Gr2" 175
"4684" "Gr2" 181
"4685" "Gr2" 181
"4686" "Gr2" 180
"4687" "Gr2" 181
"4688" "Gr2" 180
"4689" "Gr2" 172
"4690" "Gr2" 174
"4691" "Gr2" 178
"4692" "Gr2" 184
"4693" "Gr2" 189
"4694" "Gr2" 180
"4695" "Gr2" 181
"4696" "Gr2" 175
"4697" "Gr2" 174
"4698" "Gr2" 178
"4699" "Gr2" 180
"4700" "Gr2" 179
"4701" "Gr2" 182
"4702" "Gr2" 176
"4703" "Gr2" 183
"4704" "Gr2" 175
"4705" "Gr2" 184
"4706" "Gr2" 180
"4707" "Gr2" 181
"4708" "Gr2" 179
"4709" "Gr2" 184
"4710" "Gr2" 180
"4711" "Gr2" 181
"4712" "Gr2" 175
"4713" "Gr2" 186
"4714" "Gr2" 179
"4715" "Gr2" 178
"4716" "Gr2" 177
"4717" "Gr2" 179
"4718" "Gr2" 173
"4719" "Gr2" 186
"4720" "Gr2" 184
"4721" "Gr2" 174
"4722" "Gr2" 180
"4723" "Gr2" 180
"4724" "Gr2" 176
"4725" "Gr2" 172
"4726" "Gr2" 177
"4727" "Gr2" 177
"4728" "Gr2" 183
"4729" "Gr2" 171
"4730" "Gr2" 175
"4731" "Gr2" 176
"4732" "Gr2" 173
"4733" "Gr2" 185
"4734" "Gr2" 172
"4735" "Gr2" 173
"4736" "Gr2" 179
"4737" "Gr2" 178
"4738" "Gr2" 181
"4739" "Gr2" 177
"4740" "Gr2" 176
"4741" "Gr2" 179
"4742" "Gr2" 177
"4743" "Gr2" 177
"4744" "Gr2" 180
"4745" "Gr2" 178
"4746" "Gr2" 181
"4747" "Gr2" 178
"4748" "Gr2" 183
"4749" "Gr2" 178
"4750" "Gr2" 174
"4751" "Gr2" 176
"4752" "Gr2" 181
"4753" "Gr2" 175
"4754" "Gr2" 181
"4755" "Gr2" 179
"4756" "Gr2" 182
"4757" "Gr2" 172
"4758" "Gr2" 183
"4759" "Gr2" 169
"4760" "Gr2" 174
"4761" "Gr2" 180
"4762" "Gr2" 181
"4763" "Gr2" 173
"4764" "Gr2" 177
"4765" "Gr2" 185
"4766" "Gr2" 173
"4767" "Gr2" 178
"4768" "Gr2" 180
"4769" "Gr2" 179
"4770" "Gr2" 174
"4771" "Gr2" 176
"4772" "Gr2" 180
"4773" "Gr2" 178
"4774" "Gr2" 181
"4775" "Gr2" 179
"4776" "Gr2" 180
"4777" "Gr2" 178
"4778" "Gr2" 179
"4779" "Gr2" 174
"4780" "Gr2" 184
"4781" "Gr2" 171
"4782" "Gr2" 181
"4783" "Gr2" 187
"4784" "Gr2" 176
"4785" "Gr2" 181
"4786" "Gr2" 176
"4787" "Gr2" 173
"4788" "Gr2" 175
"4789" "Gr2" 175
"4790" "Gr2" 173
"4791" "Gr2" 177
"4792" "Gr2" 188
"4793" "Gr2" 186
"4794" "Gr2" 179
"4795" "Gr2" 174
"4796" "Gr2" 183
"4797" "Gr2" 179
"4798" "Gr2" 177
"4799" "Gr2" 179
"4800" "Gr2" 178
"4801" "Gr2" 177
"4802" "Gr2" 180
"4803" "Gr2" 180
"4804" "Gr2" 178
"4805" "Gr2" 185
"4806" "Gr2" 169
"4807" "Gr2" 179
"4808" "Gr2" 178
"4809" "Gr2" 172
"4810" "Gr2" 176
"4811" "Gr2" 193
"4812" "Gr2" 176
"4813" "Gr2" 175
"4814" "Gr2" 185
"4815" "Gr2" 179
"4816" "Gr2" 171
"4817" "Gr2" 178
"4818" "Gr2" 185
"4819" "Gr2" 180
"4820" "Gr2" 186
"4821" "Gr2" 177
"4822" "Gr2" 180
"4823" "Gr2" 178
"4824" "Gr2" 185
"4825" "Gr2" 175
"4826" "Gr2" 178
"4827" "Gr2" 174
"4828" "Gr2" 180
"4829" "Gr2" 176
"4830" "Gr2" 176
"4831" "Gr2" 182
"4832" "Gr2" 174
"4833" "Gr2" 177
"4834" "Gr2" 182
"4835" "Gr2" 168
"4836" "Gr2" 179
"4837" "Gr2" 183
"4838" "Gr2" 176
"4839" "Gr2" 177
"4840" "Gr2" 174
"4841" "Gr2" 177
"4842" "Gr2" 176
"4843" "Gr2" 180
"4844" "Gr2" 184
"4845" "Gr2" 177
"4846" "Gr2" 183
"4847" "Gr2" 181
"4848" "Gr2" 172
"4849" "Gr2" 175
"4850" "Gr2" 177
"4851" "Gr2" 182
"4852" "Gr2" 182
"4853" "Gr2" 179
"4854" "Gr2" 173
"4855" "Gr2" 173
"4856" "Gr2" 178
"4857" "Gr2" 176
"4858" "Gr2" 184
"4859" "Gr2" 182
"4860" "Gr2" 179
"4861" "Gr2" 173
"4862" "Gr2" 178
"4863" "Gr2" 175
"4864" "Gr2" 170
"4865" "Gr2" 176
"4866" "Gr2" 178
"4867" "Gr2" 180
"4868" "Gr2" 177
"4869" "Gr2" 177
"4870" "Gr2" 181
"4871" "Gr2" 182
"4872" "Gr2" 167
"4873" "Gr2" 174
"4874" "Gr2" 177
"4875" "Gr2" 170
"4876" "Gr2" 172
"4877" "Gr2" 187
"4878" "Gr2" 184
"4879" "Gr2" 179
"4880" "Gr2" 182
"4881" "Gr2" 181
"4882" "Gr2" 174
"4883" "Gr2" 178
"4884" "Gr2" 174
"4885" "Gr2" 180
"4886" "Gr2" 181
"4887" "Gr2" 173
"4888" "Gr2" 178
"4889" "Gr2" 186
"4890" "Gr2" 180
"4891" "Gr2" 176
"4892" "Gr2" 175
"4893" "Gr2" 180
"4894" "Gr2" 185
"4895" "Gr2" 180
"4896" "Gr2" 178
"4897" "Gr2" 176
"4898" "Gr2" 174
"4899" "Gr2" 188
"4900" "Gr2" 182
"4901" "Gr2" 186
"4902" "Gr2" 179
"4903" "Gr2" 175
"4904" "Gr2" 179
"4905" "Gr2" 182
"4906" "Gr2" 179
"4907" "Gr2" 175
"4908" "Gr2" 183
"4909" "Gr2" 178
"4910" "Gr2" 180
"4911" "Gr2" 182
"4912" "Gr2" 175
"4913" "Gr2" 175
"4914" "Gr2" 177
"4915" "Gr2" 180
"4916" "Gr2" 176
"4917" "Gr2" 179
"4918" "Gr2" 180
"4919" "Gr2" 183
"4920" "Gr2" 184
"4921" "Gr2" 181
"4922" "Gr2" 177
"4923" "Gr2" 176
"4924" "Gr2" 173
"4925" "Gr2" 179
"4926" "Gr2" 181
"4927" "Gr2" 187
"4928" "Gr2" 176
"4929" "Gr2" 177
"4930" "Gr2" 180
"4931" "Gr2" 175
"4932" "Gr2" 184
"4933" "Gr2" 182
"4934" "Gr2" 179
"4935" "Gr2" 179
"4936" "Gr2" 172
"4937" "Gr2" 184
"4938" "Gr2" 181
"4939" "Gr2" 171
"4940" "Gr2" 182
"4941" "Gr2" 186
"4942" "Gr2" 175
"4943" "Gr2" 177
"4944" "Gr2" 183
"4945" "Gr2" 177
"4946" "Gr2" 181
"4947" "Gr2" 177
"4948" "Gr2" 174
"4949" "Gr2" 186
"4950" "Gr2" 171
"4951" "Gr2" 172
"4952" "Gr2" 183
"4953" "Gr2" 179
"4954" "Gr2" 177
"4955" "Gr2" 177
"4956" "Gr2" 174
"4957" "Gr2" 180
"4958" "Gr2" 180
"4959" "Gr2" 181
"4960" "Gr2" 172
"4961" "Gr2" 173
"4962" "Gr2" 182
"4963" "Gr2" 187
"4964" "Gr2" 173
"4965" "Gr2" 181
"4966" "Gr2" 184
"4967" "Gr2" 183
"4968" "Gr2" 177
"4969" "Gr2" 175
"4970" "Gr2" 174
"4971" "Gr2" 177
"4972" "Gr2" 176
"4973" "Gr2" 179
"4974" "Gr2" 177
"4975" "Gr2" 179
"4976" "Gr2" 175
"4977" "Gr2" 177
"4978" "Gr2" 181
"4979" "Gr2" 180
"4980" "Gr2" 179
"4981" "Gr2" 182
"4982" "Gr2" 173
"4983" "Gr2" 188
"4984" "Gr2" 178
"4985" "Gr2" 179
"4986" "Gr2" 174
"4987" "Gr2" 170
"4988" "Gr2" 181
"4989" "Gr2" 182
"4990" "Gr2" 174
"4991" "Gr2" 171
"4992" "Gr2" 183
"4993" "Gr2" 177
"4994" "Gr2" 183
"4995" "Gr2" 173
"4996" "Gr2" 172
"4997" "Gr2" 177
"4998" "Gr2" 177
"4999" "Gr2" 182
"5000" "Gr2" 182
"5001" "Gr2" 174
"5002" "Gr2" 179
"5003" "Gr2" 174
"5004" "Gr2" 177
"5005" "Gr2" 178
"5006" "Gr2" 177
"5007" "Gr2" 173
"5008" "Gr2" 181
"5009" "Gr2" 177
"5010" "Gr2" 184
"5011" "Gr2" 181
"5012" "Gr2" 172
"5013" "Gr2" 177
"5014" "Gr2" 183
"5015" "Gr2" 181
"5016" "Gr2" 178
"5017" "Gr2" 179
"5018" "Gr2" 184
"5019" "Gr2" 177
"5020" "Gr2" 179
"5021" "Gr2" 174
"5022" "Gr2" 182
"5023" "Gr2" 181
"5024" "Gr2" 181
"5025" "Gr2" 179
"5026" "Gr2" 180
"5027" "Gr2" 179
"5028" "Gr2" 180
"5029" "Gr2" 181
"5030" "Gr2" 179
"5031" "Gr2" 180
"5032" "Gr2" 174
"5033" "Gr2" 176
"5034" "Gr2" 181
"5035" "Gr2" 177
"5036" "Gr2" 173
"5037" "Gr2" 179
"5038" "Gr2" 181
"5039" "Gr2" 185
"5040" "Gr2" 174
"5041" "Gr2" 174
"5042" "Gr2" 178
"5043" "Gr2" 179
"5044" "Gr2" 176
"5045" "Gr2" 173
"5046" "Gr2" 181
"5047" "Gr2" 177
"5048" "Gr2" 176
"5049" "Gr2" 171
"5050" "Gr2" 170
"5051" "Gr2" 186
"5052" "Gr2" 173
"5053" "Gr2" 168
"5054" "Gr2" 178
"5055" "Gr2" 176
"5056" "Gr2" 188
"5057" "Gr2" 177
"5058" "Gr2" 174
"5059" "Gr2" 177
"5060" "Gr2" 180
"5061" "Gr2" 181
"5062" "Gr2" 178
"5063" "Gr2" 172
"5064" "Gr2" 173
"5065" "Gr2" 180
"5066" "Gr2" 181
"5067" "Gr2" 179
"5068" "Gr2" 179
"5069" "Gr2" 178
"5070" "Gr2" 186
"5071" "Gr2" 176
"5072" "Gr2" 183
"5073" "Gr2" 175
"5074" "Gr2" 178
"5075" "Gr2" 180
"5076" "Gr2" 177
"5077" "Gr2" 176
"5078" "Gr2" 178
"5079" "Gr2" 180
"5080" "Gr2" 176
"5081" "Gr2" 179
"5082" "Gr2" 179
"5083" "Gr2" 175
"5084" "Gr2" 181
"5085" "Gr2" 181
"5086" "Gr2" 183
"5087" "Gr2" 181
"5088" "Gr2" 178
"5089" "Gr2" 181
"5090" "Gr2" 174
"5091" "Gr2" 175
"5092" "Gr2" 176
"5093" "Gr2" 170
"5094" "Gr2" 176
"5095" "Gr2" 175
"5096" "Gr2" 179
"5097" "Gr2" 177
"5098" "Gr2" 175
"5099" "Gr2" 178
"5100" "Gr2" 173
"5101" "Gr2" 171
"5102" "Gr2" 179
"5103" "Gr2" 172
"5104" "Gr2" 174
"5105" "Gr2" 182
"5106" "Gr2" 163
"5107" "Gr2" 174
"5108" "Gr2" 180
"5109" "Gr2" 178
"5110" "Gr2" 179
"5111" "Gr2" 179
"5112" "Gr2" 177
"5113" "Gr2" 176
"5114" "Gr2" 179
"5115" "Gr2" 179
"5116" "Gr2" 181
"5117" "Gr2" 171
"5118" "Gr2" 174
"5119" "Gr2" 179
"5120" "Gr2" 178
"5121" "Gr2" 186
"5122" "Gr2" 170
"5123" "Gr2" 179
"5124" "Gr2" 174
"5125" "Gr2" 171
"5126" "Gr2" 178
"5127" "Gr2" 185
"5128" "Gr2" 179
"5129" "Gr2" 171
"5130" "Gr2" 172
"5131" "Gr2" 168
"5132" "Gr2" 180
"5133" "Gr2" 174
"5134" "Gr2" 180
"5135" "Gr2" 178
"5136" "Gr2" 180
"5137" "Gr2" 173
"5138" "Gr2" 172
"5139" "Gr2" 175
"5140" "Gr2" 176
"5141" "Gr2" 181
"5142" "Gr2" 176
"5143" "Gr2" 180
"5144" "Gr2" 174
"5145" "Gr2" 178
"5146" "Gr2" 176
"5147" "Gr2" 176
"5148" "Gr2" 174
"5149" "Gr2" 177
"5150" "Gr2" 180
"5151" "Gr2" 182
"5152" "Gr2" 170
"5153" "Gr2" 178
"5154" "Gr2" 181
"5155" "Gr2" 178
"5156" "Gr2" 181
"5157" "Gr2" 179
"5158" "Gr2" 183
"5159" "Gr2" 174
"5160" "Gr2" 181
"5161" "Gr2" 178
"5162" "Gr2" 172
"5163" "Gr2" 179
"5164" "Gr2" 185
"5165" "Gr2" 177
"5166" "Gr2" 181
"5167" "Gr2" 174
"5168" "Gr2" 179
"5169" "Gr2" 173
"5170" "Gr2" 181
"5171" "Gr2" 179
"5172" "Gr2" 180
"5173" "Gr2" 174
"5174" "Gr2" 171
"5175" "Gr2" 179
"5176" "Gr2" 177
"5177" "Gr2" 182
"5178" "Gr2" 176
"5179" "Gr2" 177
"5180" "Gr2" 171
"5181" "Gr2" 181
"5182" "Gr2" 171
"5183" "Gr2" 174
"5184" "Gr2" 181
"5185" "Gr2" 181
"5186" "Gr2" 179
"5187" "Gr2" 182
"5188" "Gr2" 173
"5189" "Gr2" 181
"5190" "Gr2" 182
"5191" "Gr2" 175
"5192" "Gr2" 176
"5193" "Gr2" 179
"5194" "Gr2" 176
"5195" "Gr2" 179
"5196" "Gr2" 177
"5197" "Gr2" 181
"5198" "Gr2" 174
"5199" "Gr2" 172
"5200" "Gr2" 181
